,Time,Power,Omega
650,2.246,0.29666695570257584,2956263509.472415
651,2.2500000000000004,0.2958821365825536,2948442847.004081
652,2.2540000000000004,0.29467936366961633,2936457306.975609
653,2.2580000000000005,0.2958221524268297,2947845109.482917
654,2.2620000000000005,0.2956741974519402,2946370749.4812274
655,2.266000000000001,0.29693528674366226,2958937407.7613025
656,2.270000000000001,0.2934772660316412,2924478496.0104547
657,2.2740000000000005,0.2915528484760316,2905301822.3456583
658,2.278,0.28656122460759864,2855560672.5087547
659,2.282,0.28003111782429435,2790488658.166198
660,2.2859999999999996,0.28383471000259897,2828391163.1317654
661,2.289999999999999,0.2864594566801622,2854546562.900213
662,2.2939999999999996,0.2872052924719898,2861978759.4865046
663,2.2979999999999996,0.287152173113647,2861449429.145876
664,2.3019999999999996,0.28296443767886736,2819718966.0282536
665,2.3059999999999996,0.28215042661269796,2811607408.050641
666,2.3099999999999996,0.28892438278846305,2879109362.927127
667,2.3139999999999996,0.28996445950370187,2889473647.796774
668,2.3179999999999996,0.29463842085055114,2936049314.917003
669,2.322,0.29265203920291316,2916255173.8172946
670,2.3259999999999996,0.2895525716608488,2885369216.9647717
671,2.33,0.2849727681217595,2839731825.1929154
672,2.334,0.2800415450496699,2790592564.669063
673,2.338,0.27476368792701905,2737999122.359485
674,2.342,0.2740535941855294,2730923092.569449
675,2.346,0.2698968981400073,2689501934.5903144
676,2.3500000000000005,0.26615767173327115,2652240829.6124754
677,2.354,0.26427855063559935,2633515531.6844635
678,2.358,0.2671529463499345,2662158664.9985495
679,2.3620000000000005,0.2693265772105938,2683818730.175719
680,2.366,0.26566625647216885,2647343914.1439013
681,2.3700000000000006,0.26643318736754573,2654986321.822641
682,2.3740000000000006,0.263130424728309,2622074544.885094
683,2.3780000000000006,0.2605631739223171,2596492087.0766606
684,2.3820000000000006,0.2620106218375455,2610915794.7778363
685,2.3860000000000006,0.2623805997675365,2614602596.5355597
686,2.3900000000000006,0.2561233088030543,2552249170.9488025
687,2.3939999999999997,0.25098253102907214,2501021713.8579407
688,2.3979999999999997,0.24519276998385797,2443327188.136339
689,2.4019999999999992,0.24733645080204908,2464688803.4324083
690,2.4059999999999997,0.24843922294312587,2475677843.4224114
691,2.4099999999999997,0.25096930599890527,2500889927.444448
692,2.4139999999999997,0.2553022061702894,2544066946.052788
693,2.4179999999999997,0.25780270740181416,2568984249.460042
694,2.4219999999999997,0.25846543557565754,2575588284.9933987
695,2.4259999999999997,0.26241767584548753,2614972056.8148866
696,2.4299999999999997,0.26529709401670953,2643665238.527478
697,2.4339999999999997,0.2642676266569074,2633406675.0728173
698,2.438,0.25914353182486494,2582345462.2216287
699,2.4419999999999997,0.257286237164552,2563837663.071508
700,2.446,0.2590170962305857,2581085541.20083
701,2.45,0.2557359230542608,2548388901.608944
702,2.454,0.2553029910640891,2544074767.459433
703,2.458,0.25627233156974033,2553734171.414026
704,2.462,0.25197172449272537,2510878951.019664
705,2.4660000000000006,0.2465885867564128,2457236395.452136
706,2.47,0.24623446105591487,2453707559.9481306
707,2.474,0.24726996760326742,2464026303.444549
708,2.4780000000000006,0.24552620965491911,2446649888.940121
709,2.4820000000000007,0.2378291535459784,2369949313.8749437
710,2.486,0.2336478420742405,2328282865.0574026
711,2.4900000000000007,0.23156885827808682,2307565950.634634
712,2.494000000000001,0.2277745656912604,2269756115.386443
713,2.4980000000000007,0.2250221602950384,2242328606.2563615
714,2.502,0.22535569160339372,2245652220.2187667
715,2.506,0.2205444508662055,2197708574.4798856
716,2.5099999999999993,0.21675472334464843,2159944229.7577367
717,2.5139999999999993,0.2177762365602801,2170123530.7744746
718,2.5179999999999993,0.21979682625890695,2190258552.4843245
719,2.522,0.22182674484534753,2210486535.8472924
720,2.5259999999999994,0.21736690708388104,2166044593.8683934
721,2.5299999999999994,0.21391081024931646,2131604853.409164
722,2.534,0.21183182645316262,2110887938.9863937
723,2.5380000000000003,0.20468686034386047,2039688898.5158286
724,2.5419999999999994,0.20305672703145197,2023444744.8127785
725,2.546,0.20842357298832867,2076924954.0450478
726,2.5500000000000003,0.20950556471904577,2087706918.836154
727,2.5539999999999994,0.2125561110342194,2118105379.406682
728,2.558,0.21496378588183793,2142097675.0023704
729,2.5620000000000003,0.21903691309953804,2182686076.0078325
730,2.5660000000000007,0.22308752586585912,2223050122.228347
731,2.57,0.222395226072994,2216151407.7745733
732,2.5740000000000003,0.22306126050437905,2222788389.911302
733,2.5780000000000007,0.22441844422037577,2236312621.775109
734,2.582,0.21829395803876278,2175282585.6860127
735,2.5860000000000003,0.216598885627253,2158391318.830247
736,2.5900000000000007,0.21694192802341866,2161809710.0547934
737,2.5940000000000007,0.21291102926495833,2121642112.413886
738,2.5980000000000003,0.21055842570004696,2098198597.9357355
739,2.6020000000000008,0.20394586362942976,2032304922.9654589
740,2.6060000000000008,0.20099481102266428,2002897909.5849037
741,2.6100000000000003,0.2016393604723919,2009320795.5236752
742,2.6140000000000008,0.2016540418181329,2009467094.010412
743,2.6180000000000003,0.20655368275416414,2058291640.9654427
744,2.622,0.20950104432789632,2087661873.484298
